,hurricane beryl,#hurricanechris,hurricane chris,#hurricanedebby,hurricane debby,#hurricaneernesto,hurricane ernesto,hurricane gordon,#hurricaneisaac,hurricane isaac,hurricane kirk,#hurricaneleslie,hurricane leslie,#hurricanemichael,hurricane michael,hurricane nadine,#hurricanerafael,hurricane rafael,#hurricanesandy,hurricane sandy
2013-09-26,,,,,,,,,,,,,,,,,,,3.0,75.0
2013-09-27,,,,,,,,,,,,,,,,,,,3.0,35.0
2013-09-28,,,,,,,,,,,,,,,,,,,0.0,15.0
2013-09-29,,,,,,,,,,,,,,,,,,,0.0,14.0
2013-09-30,,,,,,,,,,,,,,,,,,,0.0,50.0
2013-10-01,,,,,,,,,,,,,,,,,,,0.0,49.0
2013-10-02,,,,,,,,,,,,,,,,,,,0.0,55.0
2013-10-03,,,,,,,,,,,,,,,,,,,4.0,45.0
2013-10-04,,,,,,,,,,,,,,,,,,,3.0,28.0
2013-10-05,,,,,,,,,,,,,,,,,,,0.0,15.0
2013-10-06,,,,,,,,,,,,,,,,,,,0.0,29.0
2013-10-07,,,,,,,,,,,,,,,,,,,6.0,80.0
2013-10-08,,,,,,,,,,,,,,,,,,,5.0,34.0
2013-10-09,,,,,,,,,,,,,,,,,,,4.0,48.0
2013-10-10,,,,,,,,,,,,,,,,,,,2.0,75.0
2013-10-11,,,,,,,,,,,,,,,,,,,3.0,35.0
2013-10-12,,,,,,,,,,,,,,,,,,,0.0,31.0
2013-10-13,,,,,,,,,,,,,,,,,,,0.0,34.0
2013-10-14,,,,,,,,,,,,,,,,,,,5.0,38.0
2013-10-15,,,,,,,,,,,,,,,,,,,7.0,31.0
2013-10-16,,,,,,,,,,,,,,,,,,,5.0,27.0
2013-10-17,,,,,,,,,,,,,,,,,,,3.0,33.0
2013-10-18,,,,,,,,,,,,,,,,,,,4.0,25.0
2013-10-19,,,,,,,,,,,,,,,,,,,1.0,18.0
2013-10-20,,,,,,,,,,,,,,,,,,,0.0,36.0
2013-10-21,,,,,,,,,,,,,,,,,,,0.0,39.0
2013-10-22,,,,,,,,,,,,,,,,,,,20.0,65.0
