,hurricane beryl,#hurricanechris,hurricane chris,#hurricanedebby,hurricane debby,#hurricaneernesto,hurricane ernesto,hurricane gordon,#hurricaneisaac,hurricane isaac,hurricane kirk,#hurricaneleslie,hurricane leslie,#hurricanemichael,hurricane michael,hurricane nadine,#hurricanerafael,hurricane rafael,#hurricanesandy,hurricane sandy
2013-01-16,,,2.22380272823902e-07,,,,,,0.0,0.0,,,,,,,,,7.021597796494946e-08,2.63381635625809e-06
2013-01-17,,,1.566018737328773e-07,,,,,,0.0,0.0,,,,,,,,,1.503235816399823e-07,2.0287060915395468e-06
2013-01-18,,,1.8733919178455597e-07,,,,,,0.0,0.0,,,,,,,,,8.247836319323863e-08,1.4387649929053899e-06
2013-01-19,,,2.2165833361269927e-07,,,,,,0.0,0.0,,,,,,,,,6.297392161742333e-08,9.936408058500312e-07
2013-01-20,,,2.2596412575736241e-07,,,,,,0.0,0.0,,,,,,,,,7.517364972135039e-08,9.107039007796727e-07
2013-01-21,,,1.9979415725962392e-07,,,,,,0.0,0.0,,,,,,,,,8.144815857625252e-08,9.249729502760367e-07
2013-01-22,,,2.1035327040368707e-07,,,,,,0.0,0.0,,,,,,,,,8.724020031920317e-08,9.228401540290787e-07
2013-01-23,,,2.1326658208559884e-07,,,,,,0.0,0.0,,,,,,,,,7.57835038586371e-08,1.5685413134037592e-06
2013-01-24,,,2.0975138231579524e-07,,,,,,0.0,0.0,,,,,,,,,9.626451579051241e-08,9.64856358652658e-07
2013-01-25,,,1.266519804506857e-07,,,,,,0.0,0.0,,,,,,,,,6.147329984063047e-08,1.303770386992353e-06
2013-01-26,,,1.016390715414673e-07,,,,,,0.0,0.0,,,,,,,,,5.006197386295812e-08,9.460252043475034e-07
2013-01-27,,,0.0,,,,,,0.0,0.0,,,,,,,,,1.9122671953329054e-08,6.06153389121694e-07
2013-01-28,,,1.037337317759802e-07,,,,,,0.0,0.0,,,,,,,,,9.514658476313331e-08,1.2862982740221545e-06
2013-01-29,,,1.5537053435952276e-07,,,,,,0.0,0.0,,,,,,,,,7.130726110819652e-08,9.8165928527153e-07
2013-01-30,,,1.3459056695943396e-07,,,,,,0.0,0.0,,,,,,,,,5.851799928807002e-08,1.133394248079444e-06
2013-01-31,,,1.0562181304097136e-07,,,,,,0.0,0.0,,,,,,,,,8.31166585939612e-08,1.6522269325694803e-06
2013-02-01,,,7.914143947546827e-08,,,,,,0.0,0.0,,,,,,,,,9.434610499943495e-08,9.259548418629786e-07
2013-02-02,,,1.529222028494831e-07,,,,,,0.0,0.0,,,,,,,,,5.888130496045407e-08,6.680285703424788e-07
2013-02-03,,,1.0126415769441969e-07,,,,,,0.0,0.0,,,,,,,,,6.355133588807778e-08,8.923903896820734e-07
2013-02-04,,,8.390540857679305e-07,,,,,,0.0,0.0,,,,,,,,,4.7681360670183596e-08,7.573762544099904e-07
2013-02-05,,,6.925293033494981e-07,,,,,,0.0,0.0,,,,,,,,,4.6351338203856906e-08,8.873031699165444e-07
2013-02-06,,,1.1994381182746313e-07,,,,,,0.0,0.0,,,,,,,,,7.125896675871555e-08,9.454394579341212e-07
2013-02-07,,,1.474947725271458e-07,,,,,,0.0,0.0,,,,,,,,,8.800126987186292e-08,1.4970719411505296e-06
2013-02-08,,,1.0512243373331444e-07,,,,,,0.0,0.0,,,,,,,,,5.508709869375681e-08,2.3202022873995825e-06
2013-02-09,,,1.3842469406719912e-07,,,,,,0.0,0.0,,,,,,,,,3.5178292910719144e-08,8.459286859662168e-07
2013-02-10,,,1.4699875423668786e-07,,,,,,0.0,0.0,,,,,,,,,3.5045849550410813e-08,4.857350139994903e-07
2013-02-11,,,1.379451933676751e-07,,,,,,2.5314144899291883e-08,0.0,,,,,,,,,3.7971217348937826e-08,8.621574585479695e-07
2013-02-12,,,1.1803668935803983e-07,,,,,,2.5506212229285034e-08,0.0,,,,,,,,,5.738897751589133e-08,1.1734235589122784e-06
2013-02-13,,,3.044545560332149e-07,,,,,,0.0,0.0,,,,,,,,,0.0,6.797124971904332e-07
2013-02-14,,,1.4911912462540625e-07,,,,,,0.0,0.0,,,,,,,,,4.107031288904496e-08,7.530515793583015e-07
2013-02-15,,,1.4351590363513026e-07,,,,,,0.0,0.0,,,,,,,,,1.0231612201492805e-07,6.458215663580863e-07
2013-02-16,,,9.452813641796498e-08,,,,,,2.8808945776889797e-08,0.0,,,,,,,,,9.362907377489184e-08,9.767907429856382e-07
2013-02-17,,,1.0986801313872017e-07,,,,,,0.0,0.0,,,,,,,,,9.381098698331681e-08,8.642950366912653e-07
2013-02-18,,,1.1738262379772228e-07,,,,,,0.0,0.0,,,,,,,,,5.066227402797192e-08,8.976318290414058e-07
2013-02-19,,,1.30958497025998e-07,,,,,,0.0,0.0,,,,,,,,,4.4298307281941805e-08,8.960318217568285e-07
2013-02-20,,,7.465326983425738e-08,,,,,,0.0,0.0,,,,,,,,,3.7376804184567455e-08,8.754792553290185e-07
2013-02-21,,,1.0505873424102352e-07,,,,,,2.5722613814720732e-08,0.0,,,,,,,,,1.929196036104055e-08,7.844385489996423e-07
2013-02-22,,,1.1815322288650672e-07,,,,,,0.0,2.215372929122001e-08,,,,,,,,,0.0,1.0707635824089672e-06
2013-02-23,,,1.581054283737086e-07,,,,,,4.135217362255944e-08,0.0,,,,,,,,,2.756811574837296e-08,4.1408564574066536e-07
2013-02-24,,,1.465408408390886e-07,,,,,,4.8785006962352266e-08,0.0,,,,,,,,,0.0,3.796739967194568e-07
2013-02-25,,,9.086427131299767e-08,,,,,,5.132100622864449e-08,0.0,,,,,,,,,3.20756288929028e-08,7.548724078310575e-07
2013-02-26,,,1.2864405089481693e-07,,,,,,0.0,0.0,,,,,,,,,3.278730105337861e-08,8.790676811145824e-07
2013-02-27,,,8.786171450611331e-08,,,,,,0.0,0.0,,,,,,,,,2.6880476124196616e-08,8.420080973502526e-07
2013-02-28,,,1.556132892385541e-07,,,,,,4.081097890424726e-08,0.0,,,,,,,,,5.441463853899634e-08,7.26195349779919e-07
2013-03-01,,,9.955864122672788e-08,,,,,,9.128919934519802e-08,0.0,,,,,,,,,2.1066738310430314e-08,6.969104885870951e-07
2013-03-02,,,8.722647353921884e-08,,,,,,0.0,0.0,,,,,,,,,2.9006082227370094e-08,7.691789030276571e-07
2013-03-03,,,1.0787689158173902e-07,,,,,,3.947206845256637e-08,0.0,,,,,,,,,0.0,7.407546555279412e-07
2013-03-04,,,1.3043817872736353e-07,,,,,,0.0,0.0,,,,,,,,,2.6597204520766747e-08,7.101634175156459e-07
2013-03-05,,,1.6826139323308062e-07,,,,,,0.0,0.0,,,,,,,,,3.859108849824831e-08,6.590237901628991e-07
2013-03-06,,,9.116286857261717e-08,,,,,,0.0,0.0,,,,,,,,,7.083708955050343e-08,1.030841667705748e-06
2013-03-07,,,1.2245535520858992e-07,,,,,,0.0,0.0,,,,,,,,,6.613171750445457e-08,6.05073519854209e-07
2013-03-08,,,8.957216660769334e-08,,,,,,0.0,0.0,,,,,,,,,4.1091007335772085e-08,5.448973468634679e-07
2013-03-09,,,9.244862597112563e-08,,,,,,0.0,0.0,,,,,,,,,4.935450755457813e-08,4.314269211985863e-07
2013-03-10,,,1.6823379125205936e-07,,,,,,1.0712308169592522e-07,0.0,,,,,,,,,5.356154084796261e-08,4.0961270913544883e-07
2013-03-11,,,4.82784234890476e-08,,,,,,6.327288461283423e-08,0.0,,,,,,,,,1.898186538385027e-08,5.655472465859861e-07
2013-03-12,,,6.996513812080286e-08,,,,,,0.0,0.0,,,,,,,,,1.9257175385629912e-08,5.597211049664229e-07
2013-03-13,,,9.801895568980294e-08,,,,,,0.0,0.0,,,,,,,,,0.0,6.161191500501899e-07
2013-03-14,,,1.5093821903194092e-07,,,,,,0.0,0.0,,,,,,,,,0.0,5.103149310127526e-07
2013-03-15,,,6.765468516475054e-08,,,,,,0.0,0.0,,,,,,,,,3.446546218791386e-08,4.810999833937817e-07
2013-03-16,,,9.161369530993536e-08,,,,,,0.0,0.0,,,,,,,,,0.0,4.046271542855478e-07
2013-03-17,,,0.0,,,,,,8.127677765035663e-08,0.0,,,,,,,,,0.0,3.6864783177081155e-07
2013-03-18,,,1.5383025325148163e-07,,,,,,,0.0,,,,,,,,,3.683347614899819e-08,5.61814837961933e-07
2013-03-19,,,8.391236712634002e-08,,,,,,,0.0,,,,,,,,,2.5685253672060186e-08,7.342332123554751e-07
2013-03-20,,,9.149802208725653e-08,,,,,,,0.0,,,,,,,,,4.5248143989005786e-08,6.686393921761056e-07
2013-03-21,,,1.1913336754142864e-07,,,,,,,0.0,,,,,,,,,4.504172111674539e-08,6.447217537536139e-07
2013-03-22,,,1.0137695465901944e-07,,,,,,,0.0,,,,,,,,,1.9925093338435576e-08,6.589502052836264e-07
2013-03-23,,,6.05716554468906e-08,,,,,,,0.0,,,,,,,,,0.0,3.8614430347392757e-07
2013-03-24,,,0.0,,,,,,,0.0,,,,,,,,,0.0,7.13847825517251e-07
2013-03-25,,,1.6086161017364428e-07,,,,,,,0.0,,,,,,,,,3.075223471876866e-08,1.0657081674003934e-06
2013-03-26,,,9.525503637871486e-08,,,,,,,0.0,,,,,,,,,2.4975148790385486e-08,5.511184247625646e-07
2013-03-27,,,1.0256110462412124e-07,,,,,,,0.0,,,,,,,,,6.275267718452157e-08,4.991307091707234e-07
2013-03-28,,,1.0446281221035726e-07,,,,,,,0.0,,,,,,,,,1.1493098793240589e-07,6.337410607428341e-07
2013-03-29,,,1.362709398498422e-07,,,,,,,0.0,,,,,,,,,1.9707959830815837e-08,4.805343668389171e-07
2013-03-30,,,9.782707995046037e-08,,,,,,,0.0,,,,,,,,,5.50715481637208e-08,4.2893411978278775e-07
2013-03-31,,,6.306645236405857e-08,,,,,,,0.0,,,,,,,,,2.5638603943403166e-08,4.204430157603905e-07
2013-04-01,,,0.0,,,,,,,0.0,,,,,,,,,4.275332539334861e-08,4.5298878704198396e-07
2013-04-02,,,8.279869240165025e-08,,,,,,,0.0,,,,,,,,,0.0,6.416898661127894e-07
2013-04-03,,,7.535347561878014e-08,,,,,,,0.0,,,,,,,,,3.774001469973573e-08,6.507800167076466e-07
2013-04-04,,,0.0,,,,,,,0.0,,,,,,,,,5.658076549701902e-08,8.971512946697879e-07
2013-04-05,,,8.776027292684291e-08,,,,,,,0.0,,,,,,,,,0.0,6.070085544106635e-07
2013-04-06,,,7.539306741142955e-08,,,,,,,0.0,,,,,,,,,2.759702969029889e-08,3.920439505394336e-07
2013-04-07,,,0.0,,,,,,,0.0,,,,,,,,,9.380929802990094e-08,7.650196460801907e-07
2013-04-08,,,8.0133070579666e-08,,,,,,,0.0,,,,,,,,,3.676570995569407e-08,2.4039921173899803e-07
2013-04-09,,,0.0,,,,,,,0.0,,,,,,,,,2.5652103074203183e-08,3.632812168702376e-07
2013-04-10,,,1.2759182049668178e-07,,,,,,,0.0,,,,,,,,,2.60252397589852e-08,6.379591024834089e-07
2013-04-11,,,9.380261695447378e-08,,,,,,,0.0,,,,,,,,,4.635059423944883e-08,8.009300370728146e-07
2013-04-12,,,9.111818574641106e-08,,,,,,,0.0,,,,,,,,,0.0,5.998613894972062e-07
2013-04-13,,,4.7539723440194336e-08,,,,,,,0.0,,,,,,,,,2.175066127991723e-08,5.07090383362073e-07
2013-04-14,,,0.0,,,,,,,0.0,,,,,,,,,0.0,2.885717645514116e-07
2013-04-15,,,1.4126323346907976e-07,,,,,,,0.0,,,,,,,,,1.945588062909293e-08,8.193267541206626e-07
2013-04-16,,,1.828961678409747e-07,,,,,,,0.0,,,,,,,,,1.3434365403601889e-08,4.462666495319782e-07
2013-04-17,,,9.686177317561167e-08,,,,,,,0.0,,,,,,,,,2.0520838162143064e-08,6.705815066003884e-07
2013-04-18,,,1.0993973637644848e-07,,,,,,,0.0,,,,,,,,,3.60361329115501e-08,5.889628734452597e-07
2013-04-19,,,9.628637184598042e-08,,,,,,,0.0,,,,,,,,,5.1518114074337354e-08,7.141239245243547e-07
2013-04-20,,,6.928996631398998e-08,,,,,,,0.0,,,,,,,,,7.920074473410683e-09,3.897560605161936e-07
2013-04-21,,,1.4914608723443175e-07,,,,,,,0.0,,,,,,,,,1.4363307024758083e-08,3.924897032485046e-07
2013-04-22,,,1.4264332480328753e-07,,,,,,,0.0,,,,,,,,,0.0,3.453469968921698e-07
2013-04-23,,,1.5501003837257998e-07,,,,,,,0.0,,,,,,,,,3.5561513958342306e-08,3.8752509593145e-07
2013-04-24,,,7.473618854122784e-08,,,,,,,0.0,,,,,,,,,0.0,6.277839837463139e-07
2013-04-25,,,0.0,,,,,,,0.0,,,,,,,,,3.5195651641999633e-08,5.829532101273485e-07
2013-04-26,,,1.488318522786318e-07,,,,,,,0.0,,,,,,,,,0.0,5.539852279260183e-07
2013-04-27,,,8.644024572092042e-08,,,,,,,0.0,,,,,,,,,7.902317493685812e-09,4.581333023208782e-07
2013-04-28,,,1.2413546437719492e-07,,,,,,,0.0,,,,,,,,,4.257584908802957e-08,4.88783390985205e-07
2013-04-29,,,1.294073685271186e-07,,,,,,,0.0,,,,,,,,,1.6062294887113145e-07,1.5909494130686932e-06
2013-04-30,,,1.2172020810230109e-07,,,,,,,0.0,,,,,,,,,1.3958465636323456e-08,9.205090737736519e-07
2013-05-01,,,1.0405858278201053e-07,,,,,,,0.0,,,,,,,,,4.77281584100305e-08,9.290944891250939e-07
2013-05-02,,,1.6500492333439998e-07,,,,,,,0.0,,,,,,,,,0.0,5.850174554583272e-07
2013-05-03,,,1.9078234920815508e-07,,,,,,,0.0,,,,,,,,,0.0,4.2926028571834894e-07
2013-05-04,,,1.233393761130916e-07,,,,,,,0.0,,,,,,,,,1.5035665349993453e-08,3.700181283392749e-07
2013-05-05,,,1.9021731942365222e-06,,,,,,,0.0,,,,,,,,,0.0,6.092898512788861e-07
2013-05-06,,,2.964443631592394e-07,,,,,,,0.0,,,,,,,,,2.651753136314616e-08,9.544062423663317e-07
2013-05-07,,,1.5966040985581969e-07,,,,,,,0.0,,,,,,,,,1.3320817803368904e-08,5.80583308566617e-07
2013-05-08,,,9.741288291082108e-08,,,,,,,0.0,,,,,,,,,1.9169144118801153e-08,4.3139991003363616e-07
2013-05-09,,,1.1566460240773654e-07,,,,,,,0.0,,,,,,,,,0.0,3.686809201746602e-07
2013-05-10,,,6.400097332680236e-08,,,,,,,0.0,,,,,,,,,0.0,3.8400583996081414e-07
2013-05-11,,,1.214234863864237e-07,,,,,,,0.0,,,,,,,,,4.440956024143524e-08,5.747378355624054e-07
2013-05-12,,,6.116060333314432e-08,,,,,,,0.0,,,,,,,,,0.0,3.8989884624879503e-07
2013-05-13,,,8.71390755766933e-08,,,,,,,0.0,,,,,,,,,3.330407792115146e-08,3.2677153341259987e-07
2013-05-14,,,9.662337788208677e-08,,,,,,,0.0,,,,,,,,,4.0915490649767044e-08,4.756843218810425e-07
2013-05-15,,,9.578890671471321e-08,,,,,,,0.0,,,,,,,,,4.053918056059808e-08,3.684188719796662e-07
2013-05-16,,,1.271089847987823e-07,,,,,,,0.0,,,,,,,,,0.0,4.6357394456026484e-07
2013-05-17,,,9.01713454760745e-08,,,,,,,0.0,,,,,,,,,0.0,3.93474962077416e-07
2013-05-18,,,0.0,,,,,,,0.0,,,,,,,,,0.0,1.319842464593308e-07
2013-05-19,,,9.596440305291407e-08,,,,,,,0.0,,,,,,,,,0.0,3.2480259494832457e-07
2013-05-20,,,9.5969498117765e-08,,,,,,,0.0,,,,,,,,,6.767758021789744e-09,9.154013666617584e-07
2013-05-21,,,1.9362873599536299e-07,,,,,,,0.0,,,,,,,,,2.2192093126988365e-08,1.3917065399666713e-06
2013-05-22,,,1.0734357397844553e-06,,,,,,,0.0,,,,,,,,,1.3395613380012849e-08,6.352987031377388e-07
2013-05-23,,,3.4449033412944286e-07,,,,,,,0.0,,,,,,,,,0.0,7.119466905341819e-07
2013-05-24,,,1.0383778958931746e-07,,,,,,,0.0,,,,,,,,,3.6568930884194035e-08,7.747896607818304e-07
2013-05-25,,,9.667892815971733e-08,,,,,,,0.0,,,,,,,,,0.0,4.833946407985866e-07
2013-05-26,,,7.479277601839776e-08,,,,,,,0.0,,,,,,,,,0.0,5.651009743612275e-07
2013-05-27,,,1.1336503387487028e-07,,,,,,,0.0,,,,,,,,,2.7656349119923115e-08,4.610178044244725e-07
2013-05-28,,,1.4811431225637048e-07,,,,,,,0.0,,,,,,,,,3.877241343559506e-08,1.0932246857017819e-06
2013-05-29,,,8.592905802948257e-08,,,,,,,0.0,,,,,,,,,5.905436055593906e-08,6.587894448926998e-07
2013-05-30,,,1.0834697355518354e-07,,,,,,,0.0,,,,,,,,,0.0,4.983960783538443e-07
2013-05-31,,,1.5392335351209495e-07,,,,,,,0.0,,,,,,,,,2.81979463689441e-08,5.695164079947513e-07
2013-06-01,,,8.834476367333994e-08,,,,,,,0.0,,,,,,,,,0.0,1.6865818519455805e-07
2013-06-02,,,8.276650130596886e-08,,,,,,,0.0,,,,,,,,,4.817512124559666e-08,5.2669591740162e-07
2013-06-03,,,0.0,,,,,,,0.0,,,,,,,,,2.709262045785445e-08,4.2126099201110307e-07
2013-06-04,,,8.057043693560363e-08,,,,,,,0.0,,,,,,,,,2.0157771111707394e-08,3.003079922145226e-07
2013-06-05,,,9.339079453403794e-08,,,,,,,0.0,,,,,,,,,0.0,2.873562908739629e-07
2013-06-06,,,1.0707188377989448e-07,,,,,,,0.0,,,,,,,,,3.27182791980721e-08,4.925306653875145e-07
2013-06-07,,,1.2001714594951322e-07,,,,,,,0.0,,,,,,,,,3.435394152768144e-08,9.076296662431937e-07
2013-06-08,,,9.546674415171919e-08,,,,,,,0.0,,,,,,,,,0.0,3.3413360453101717e-07
2013-06-09,,,1.8126444639874373e-07,,,,,,,0.0,,,,,,,,,0.0,2.4168592853165827e-07
2013-06-10,,,1.1874343545252485e-07,,,,,,,0.0,,,,,,,,,2.5614831848298514e-08,3.4924539838977896e-07
2013-06-11,,,7.111744328182992e-08,,,,,,,0.0,,,,,,,,,2.6074349233784387e-08,5.049338473009924e-07
2013-06-12,,,1.3491045959069352e-07,,,,,,,0.0,,,,,,,,,0.0,2.6982091918138704e-07
2013-06-13,,,1.44308332184158e-07,,,,,,,0.0,,,,,,,,,1.983562364149533e-08,4.5457124638009766e-07
2013-06-14,,,2.0197559162263042e-07,,,,,,,0.0,,,,,,,,,0.0,3.4180484736137455e-07
2013-06-15,,,1.2413171417580453e-07,,,,,,,0.0,,,,,,,,,0.0,1.4068260939924512e-07
2013-06-16,,,9.713539646125888e-08,,,,,,,0.0,,,,,,,,,0.0,2.1668665364434675e-07
2013-06-17,,,1.2709983411602533e-07,,,,,,,0.0,,,,,,,,,7.533592288012246e-08,7.476460830354431e-07
2013-06-18,,,1.740064913191189e-07,,,,,,,0.0,,,,,,,,,8.281962549398563e-08,7.099464845820053e-07
2013-06-19,,,,,,,,,,0.0,,,,,,,,,7.176992035470104e-08,2.848550651731298e-07
2013-06-20,,,,,,,,,,0.0,,,,,,,,,0.0,2.3713771155342952e-07
2013-06-21,,,,,,,,,,0.0,,,,,,,,,2.7776398795312584e-08,4.016529732558383e-07
2013-06-22,,,,,,,,,,0.0,,,,,,,,,0.0,2.336791785175393e-07
2013-06-23,,,,,,,,,,0.0,,,,,,,,,0.0,2.1636714190473003e-07
2013-06-24,,,,,,,,,,0.0,,,,,,,,,1.9628792190232257e-08,4.997360822358844e-07
2013-06-25,,,,,,,,,,0.0,,,,,,,,,1.951646449929736e-08,4.680481073460675e-07
2013-06-26,,,,,,,,,,0.0,,,,,,,,,3.7915761491054004e-08,5.783036458058703e-07
2013-06-27,,,,,,,,,,0.0,,,,,,,,,1.8886591726727234e-08,2.4025106978138314e-07
2013-06-28,,,,,,,,,,0.0,,,,,,,,,2.6492745676900513e-08,3.7554236170921547e-07
2013-06-29,,,,,,,,,,0.0,,,,,,,,,0.0,1.2742601004744534e-07
2013-06-30,,,,,,,,,,0.0,,,,,,,,,0.0,7.585879395827463e-08
2013-07-01,,,,,,,,,,0.0,,,,,,,,,2.6272814236339504e-08,3.3667197801334277e-07
2013-07-02,,,,,,,,,,0.0,,,,,,,,,1.9284612362963867e-08,2.521903802834086e-07
2013-07-03,,,,,,,,,,0.0,,,,,,,,,2.0119719574567724e-08,4.09432577918529e-07
2013-07-04,,,,,,,,,,0.0,,,,,,,,,0.0,4.716451940235133e-07
2013-07-05,,,,,,,,,,0.0,,,,,,,,,0.0,1.3086521335663944e-07
2013-07-06,,,,,,,,,,0.0,,,,,,,,,2.9546113490935652e-08,2.582053859077584e-07
2013-07-07,,,,,,,,,,0.0,,,,,,,,,0.0,1.3450468381176947e-07
2013-07-08,,,,,,,,,,0.0,,,,,,,,,3.170263878435648e-08,3.386840248357963e-07
2013-07-09,,,,,,,,,,0.0,,,,,,,,,1.2506044483950205e-08,4.156222850836923e-07
2013-07-10,,,,,,,,,,0.0,,,,,,,,,0.0,3.898966825093545e-07
2013-07-11,,,,,,,,,,0.0,,,,,,,,,3.171263522021885e-08,3.733491769818147e-07
2013-07-12,,,,,,,,,,0.0,,,,,,,,,3.3029737419070455e-08,4.4652611719376113e-07
2013-07-13,,,,,,,,,,0.0,,,,,,,,,2.0571819365464563e-08,2.2436130786039747e-07
2013-07-14,,,,,,,,,,0.0,,,,,,,,,0.0,1.493155970294558e-07
2013-07-15,,,,,,,,,,0.0,,,,,,,,,0.0,2.746743807318449e-07
2013-07-16,,,,,,,,,,0.0,,,,,,,,,0.0,4.819731156403204e-07
2013-07-17,,,,,,,,,,0.0,,,,,,,,,5.124427735137521e-08,2.7916845738692057e-07
2013-07-18,,,,,,,,,,0.0,,,,,,,,,0.0,2.0708428433914747e-07
2013-07-19,,,,,,,,,,0.0,,,,,,,,,0.0,1.4480408655087952e-07
2013-07-20,,,,,,,,,,0.0,,,,,,,,,0.0,2.3204011627097087e-07
2013-07-21,,,,,,,,,,0.0,,,,,,,,,0.0,0.0
2013-07-22,,,,,,,,,,0.0,,,,,,,,,0.0,2.031891306169019e-07
2013-07-23,,,,,,,,,,0.0,,,,,,,,,0.0,2.406537325713738e-07
2013-07-24,,,,,,,,,,0.0,,,,,,,,,2.49632129612197e-08,3.19602241817965e-07
2013-07-25,,,,,,,,,,0.0,,,,,,,,,3.1665060266494285e-08,2.0706137543500315e-07
2013-07-26,,,,,,,,,,0.0,,,,,,,,,3.3346366204791706e-08,4.149031040386129e-07
2013-07-27,,,,,,,,,,0.0,,,,,,,,,0.0,2.2194736507139963e-07
2013-07-28,,,,,,,,,,0.0,,,,,,,,,0.0,1.5805334158783217e-07
2013-07-29,,,,,,,,,,0.0,,,,,,,,,4.531658998409103e-08,2.6134648477817774e-07
2013-07-30,,,,,,,,,,0.0,,,,,,,,,2.5786357385955725e-08,2.8119051480563316e-07
2013-07-31,,,,,,,,,,0.0,,,,,,,,,0.0,2.884435587679444e-07
2013-08-01,,,,,,,,,,5.611590836269359e-08,,,,,,,,,0.0,4.138548241748652e-07
2013-08-02,,,,,,,,,,,,,,,,,,,2.7279741576280074e-08,2.828055919268768e-07
2013-08-03,,,,,,,,,,,,,,,,,,,3.6253756895256104e-08,6.652963199316227e-07
2013-08-04,,,,,,,,,,,,,,,,,,,0.0,2.4696212636725715e-07
2013-08-05,,,,,,,,,,,,,,,,,,,0.0,1.721593477523276e-07
2013-08-06,,,,,,,,,,,,,,,,,,,2.4443098675328878e-08,2.863716580394208e-07
2013-08-07,,,,,,,,,,,,,,,,,,,1.850465145255346e-08,1.3449469502487312e-07
2013-08-08,,,,,,,,,,,,,,,,,,,3.199856748813069e-08,4.325510487154828e-07
2013-08-09,,,,,,,,,,,,,,,,,,,0.0,2.5489922129598806e-07
2013-08-10,,,,,,,,,,,,,,,,,,,0.0,1.6549335294371775e-07
2013-08-11,,,,,,,,,,,,,,,,,,,0.0,8.621474754410825e-08
2013-08-12,,,,,,,,,,,,,,,,,,,2.4922598508875946e-08,8.633022712191202e-07
2013-08-13,,,,,,,,,,,,,,,,,,,0.0,3.700089704710509e-07
2013-08-14,,,,,,,,,,,,,,,,,,,2.9791160213219147e-08,2.3352902741484827e-07
2013-08-15,,,,,,,,,,,,,,,,,,,0.0,2.8803037518960113e-07
2013-08-16,,,,,,,,,,,,,,,,,,,0.0,1.5983118339807343e-07
2013-08-17,,,,,,,,,,,,,,,,,,,2.1081332074281225e-08,1.1524550696567662e-07
2013-08-18,,,,,,,,,,,,,,,,,,,0.0,8.040851854862975e-08
2013-08-19,,,,,,,,,,,,,,,,,,,5.020100230317179e-08,6.289910980735842e-07
2013-08-20,,,,,,,,,,,,,,,,,,,0.0,4.1328484005149996e-07
2013-08-21,,,,,,,,,,,,,,,,,,,0.0,2.788557936094018e-07
2013-08-22,,,,,,,,,,,,,,,,,,,3.228727804530442e-08,3.0939513848122075e-07
2013-08-23,,,,,,,,,,,,,,,,,,,2.0479741354519852e-08,2.4544630900666866e-07
2013-08-24,,,,,,,,,,,,,,,,,,,4.373684099687953e-08,2.1491091230295167e-07
2013-08-25,,,,,,,,,,,,,,,,,,,1.7821646063190364e-08,4.290708949549025e-07
2013-08-26,,,,,,,,,,,,,,,,,,,4.65321004852733e-08,1.9560170867220604e-07
2013-08-27,,,,,,,,,,,,,,,,,,,1.992966767133007e-08,1.8804474165896268e-07
2013-08-28,,,,,,,,,,,,,,,,,,,1.910395691981299e-08,3.807072595343755e-07
2013-08-29,,,,,,,,,,,,,,,,,,,2.602146580972602e-08,2.546599661290927e-07
2013-08-30,,,,,,,,,,,,,,,,,,,0.0,1.500773547461502e-07
2013-08-31,,,,,,,,,,,,,,,,,,,0.0,1.5374445661869925e-07
2013-09-01,,,,,,,,,,,,,,,,,,,0.0,1.693009938108194e-07
2013-09-02,,,,,,,,,,,,,,,,,,,0.0,1.2068582050762656e-07
2013-09-03,,,,,,,,,,,,,,,,,,,1.2983934024112814e-08,2.684628242571704e-07
2013-09-04,,,,,,,,,,,,,,,,,,,4.0570276908773715e-08,1.1039620572656766e-07
2013-09-05,,,,,,,,,,,,,,,,,,,2.7537418946361074e-08,1.6491157276556738e-07
2013-09-06,,,,,,,,,,,,,,,,,,,0.0,3.0063189342998113e-07
2013-09-07,,,,,,,,,,,,,,,,,,,0.0,2.0478057092350603e-07
2013-09-08,,,,,,,,,,,,,,,,,,,2.592473715670536e-08,2.1967919382781398e-07
2013-09-09,,,,,,,,,,,,,,,,,,,0.0,2.3773627401019356e-07
2013-09-10,,,,,,,,,,,,,,,,,,,1.3778696633127252e-08,4.352127875001605e-07
2013-09-11,,,,,,,,,,,,,,,,,,,2.094098161270129e-08,4.2556738638800373e-07
2013-09-12,,,,,,,,,,,,,,,,,,,0.0,2.010574997616169e-06
2013-09-13,,,,,,,,,,,,,,,,,,,2.208155064068e-08,4.813486426269121e-07
2013-09-14,,,,,,,,,,,,,,,,,,,0.0,2.5427278801069476e-07
2013-09-15,,,,,,,,,,,,,,,,,,,0.0,1.2085643447797198e-07
2013-09-16,,,,,,,,,,,,,,,,,,,2.6686010822191458e-08,3.8522545257830707e-07
2013-09-17,,,,,,,,,,,,,,,,,,,2.06071107610772e-08,3.441361073865651e-07
2013-09-18,,,,,,,,,,,,,,,,,,,2.7766896239662523e-08,3.0247184147844004e-07
2013-09-19,,,,,,,,,,,,,,,,,,,0.0,2.3111364220396504e-07
2013-09-20,,,,,,,,,,,,,,,,,,,0.0,2.001784791319941e-07
2013-09-21,,,,,,,,,,,,,,,,,,,0.0,1.7299783407535536e-07
2013-09-22,,,,,,,,,,,,,,,,,,,0.0,1.6811191505477429e-07
2013-09-23,,,,,,,,,,,,,,,,,,,0.0,1.7740562978871306e-07
2013-09-24,,,,,,,,,,,,,,,,,,,7.229558814655128e-09,2.0452880422022218e-07
