,#hurricanealex,hurricane alex,#hurricanecolin,#hurricaneearl,hurricane earl,#hurricanegaston,hurricane gaston,#hurricanehermine,hurricane hermine,#hurricanematthew,hurricane matthew,#hurricanenicole,hurricane nicole,#hurricaneotto,hurricane otto
2017-09-04,,,,,,,,,,6.113404945555085e-08,3.4732268622805676e-07,,0.0,,
2017-09-05,,,,,,,,,,9.928472025317376e-08,9.038472995639334e-07,,0.0,,
2017-09-06,,,,,,,,,,1.298911561181722e-07,8.419812079773416e-07,,0.0,,
2017-09-07,,,,,,,,,,8.71633186073812e-08,5.650399516991293e-07,,0.0,,
2017-09-08,,,,,,,,,,3.0397107970512314e-08,6.237479286234083e-07,,0.0,,
2017-09-09,,,,,,,,,,8.124289541034998e-08,7.917537405173854e-07,,,,
2017-09-10,,,,,,,,,,4.748137950437448e-08,4.1138393274572055e-07,,,,
2017-09-11,,,,,,,,,,6.143867284602503e-08,2.3210886237229349e-07,,,,
2017-09-12,,,,,,,,,,2.900393357147883e-08,1.7227482294611686e-07,,,,
2017-09-13,,,,,,,,,,2.9927134161920906e-08,0.0,,,,
2017-09-14,,,,,,,,,,2.9866328022328665e-08,0.0,,,,
2017-09-15,,,,,,,,,,0.0,1.5074541093282767e-07,,,,
2017-09-16,,,,,,,,,,0.0,0.0,,,,
2017-09-17,,,,,,,,,,1.6015616379093995e-08,0.0,,,,
2017-09-18,,,,,,,,,,0.0,0.0,,,,
2017-09-19,,,,,,,,,,1.502470053255201e-08,0.0,,,,
2017-09-20,,,,,,,,,,2.993755445266935e-08,0.0,,,,
2017-09-21,,,,,,,,,,0.0,0.0,,,,
2017-09-22,,,,,,,,,,0.0,0.0,,,,
2017-09-23,,,,,,,,,,0.0,0.0,,,,
2017-09-24,,,,,,,,,,0.0,0.0,,,,
2017-09-25,,,,,,,,,,0.0,0.0,,,,
2017-09-26,,,,,,,,,,0.0,0.0,,,,
2017-09-27,,,,,,,,,,0.0,9.500079381079961e-08,,,,
2017-09-28,,,,,,,,,,0.0,,,,,
